case_id,model_finding_id,file,line,summary,failure_scenario,match_status,candidate_reference_n,silver_finding_id,matched_reference_family,matched_rule_id
case-7c75f021c35395eadfeb,mf-95fbc4ad5338f9588f62,src/enrichmcp/sqlalchemy/auto.py,147,"For self-referential one-to-many relationships (e.g. Employee.subordinates), where(primary_col == entity_id) filters by the target table's own PK instead of the FK, returning the wrong entity — the old session.get() + getattr() approach handled this correctly","Employee model with id, manager_id (FK to self), manager and subordinates relationships. Calling the subordinates resolver with entity_id=1 returns employee with id=1 (if they have a manager) instead of employees where manager_id=1.",unmatched_to_codeql,0,,,
case-7c75f021c35395eadfeb,mf-868d9c1b7c5e2dabe8f7,tests/test_examples.py,10,"The mutable_crud/app.py example was removed from the EXAMPLES smoke-test list, losing automated regression coverage for this example","A future change to EnrichMCP or EnrichModel breaks the mutable_crud example (e.g., removing a deprecated API it relies on). CI does not detect this because the example is no longer tested.",unmatched_to_codeql,0,,,
case-876b04abf7d9fca64331,mf-ad60503aa74ae62ecd65,airbyte-integrations/connectors/source-mongodb-v2/acceptance-test-config.yml,7,"All six CAT acceptance-test suites (spec, connection, discovery, basic_read, full_refresh, incremental) are now bypassed. Previously, spec, connection, discovery, and incremental ran real tests. This PR introduces a breaking config-schema change (single 'database' string to 'databases' array) with no integration-test validation.","The spec backward-compatibility test (which validated expected_spec.json against the new multi-database schema) no longer runs. A mismatch between spec.json, expected_spec.json, and the config parsing code would go undetected until a user configures the connector.",unmatched_to_codeql,0,,,
case-876b04abf7d9fca64331,mf-9b97c39c375cc9549d2f,airbyte-integrations/connectors/source-mongodb-v2/src/main/java/io/airbyte/integrations/source/mongodb/cdc/MongoDbCdcInitializer.java,100,"Hardcoded string literal ""connection_string"" used instead of the existing constant MongoDbDebeziumConstants.Configuration.CONNECTION_STRING_CONFIGURATION_KEY.","If the constant value is ever changed (e.g. renamed to 'conn_string' for consistency), this line would silently break with a MissingNode result while all other code paths remain correct.",unmatched_to_codeql,0,,,
case-876b04abf7d9fca64331,mf-ce4af98e1019d0cc1ca3,airbyte-integrations/connectors/source-mongodb-v2/src/main/java/io/airbyte/integrations/source/mongodb/InitialSnapshotHandler.java,65,New .filter() calls getNamespace().equals(...) without a null-guard; a stream with a null namespace would throw NullPointerException. Old code had no filter and would have processed such a stream.,"If a catalog contains a ConfiguredAirbyteStream whose AirbyteStream.getNamespace() returns null (due to an upstream bug or incomplete stream discovery), the filter throws NPE, crashing the initial snapshot phase. The old code would have skipped the filter and proceeded.",unmatched_to_codeql,0,,,
case-876b04abf7d9fca64331,mf-b2836533cb96aed384f3,airbyte-integrations/connectors/source-mongodb-v2/src/main/java/io/airbyte/integrations/source/mongodb/cdc/MongoDbDebeziumStateUtil.java,163,Log message contains typo: 'save_id' should be 'server_id' to match the first half of the sentence which correctly references 'server_id'.,"Confusing log output during offset migration. An operator searching logs for 'server_id' would miss this message, delaying diagnosis of offset-migration issues.",unmatched_to_codeql,0,,,
case-876b04abf7d9fca64331,mf-73b1d3844fae37d1e8b6,airbyte-integrations/connectors/source-mongodb-v2/src/test/java/io/airbyte/integrations/source/mongodb/cdc/MongoDbCdcTargetPositionTest.java,1017,"Dead commented-out code left behind: the old single-database pipeline construction. The new code uses Filters.or with ns.db matching, making these commented lines permanently dead.",No runtime failure. Maintenance cost: a future developer wastes time wondering whether the commented code should be restored or whether it documents an alternative approach.,unmatched_to_codeql,0,,,
case-890543742b2667251625,mf-806043ae73fe69b3c4dd,vscode/extension/src/tests/tests.ts,77,"CancellationToken is unsafely cast to AbortSignal, breaking test-run cancellation entirely","User clicks 'Cancel' in the VS Code Test Explorer during a test run. The token is a vscode.CancellationToken with `isCancellationRequested` / `onCancellationRequested`, but Node's `child_process.exec()` expects `AbortSignal` with `aborted` / `addEventListener('abort', …)`. The signal mismatch means Node never detects the abort request; the subprocess keeps running and the cancel button has no effect. (The existing code in `sqlmesh.ts:239-240` already shows the correct pattern: create an `AbortController`, bridge via `token.onCancellationRequested(() => abortController.abort())`, and pass `abortController.signal`.)",unmatched_to_codeql,0,,,
case-890543742b2667251625,mf-7ef873c9c5b5d07ffcbb,vscode/extension/src/tests/tests.ts,80,"All tests in a run are marked with the same pass/fail status based on the aggregate exit code, misrepresenting individual test results","Five tests run: four pass and one fails. The sqlmesh CLI returns exit code 1 (non-zero). The loop at lines 80-83 marks ALL five tests with `run.failed(t, …)`. The user sees every test as failed and cannot determine which single test actually broke. The stderr from the aggregate invocation is also smeared across all five test messages.",unmatched_to_codeql,0,,,
case-890543742b2667251625,mf-c3ed11ffbdc64c08bb75,vscode/extension/src/extension.ts,132,"setupTestController is called on every LSP restart, creating duplicate run profiles that are never disposed","The user changes their Python interpreter (triggering a restart), then changes a VS Code setting (another restart), then manually runs 'sqlmesh.restart'. After three restarts, `controller.createRunProfile(…)` has been called four times total (once initially + three restarts) but only the last `resolveHandler` assignment is active. The Test Explorer UI shows four duplicate 'Run' buttons. Clicking any of them triggers multiple overlapping test runs, and the old run profiles are never disposed, leaking resources.",unmatched_to_codeql,0,,,
case-890543742b2667251625,mf-d6828dd31a57367b768b,vscode/extension/src/tests/tests.ts,69,"Test name containing '::' breaks ID parsing, producing a malformed pattern that silently skips the test","A SQLMesh test named `check::integrity` at `/project/models/test.sql` gets the TestItem ID `file:///project/models/test.sql::check::integrity`. Line 69 splits on `::` producing `['file:///project/models/test.sql', 'check', 'integrity']`. Destructuring captures only `uriStr='file:///project/models/test.sql'` and `name='check'`. The pattern passed to sqlmesh CLI becomes `/project/models/test.sql::check` which does not match `check::integrity`. The test is silently omitted from the run.",unmatched_to_codeql,0,,,
case-890543742b2667251625,mf-c9b0ef5723a8bc9faf9f,vscode/extension/src/tests/tests.ts,74,"No try/catch around execAsync; if it rejects (spawn failure), run.end() is never called and the test run remains stuck in 'running' state","Between `sqlmeshExec()` succeeding and `execAsync()` executing, the sqlmesh binary becomes unreadable (permission change, filesystem race). `execAsyncCore` rejects via `child.once('error', reject)` and `execAsync` re-throws. Without a try/catch at line 74, the `runTests` async function rejects. `run.end()` on line 85 never executes. VS Code's Test Explorer shows the test run as perpetually 'running', and the user cannot start a new run without reloading the window.",unmatched_to_codeql,0,,,
case-8e3569ec12253aacd7c7,mf-9ddb3fa49e20f9767fc3,src/cli.ts,3,"CLI crashes on --help and --version when API keys are not configured, because importing getResponse triggers module-level env var checks in config.ts before commander parses arguments","User runs 'deepresearch --help' without setting JINA_API_KEY env var. Import chain cli.ts -> agent.ts -> config.ts executes line 137 'if (!JINA_API_KEY) throw new Error(""JINA_API_KEY not found"")' at module load time, crashing before commander outputs help text.",unmatched_to_codeql,0,,,
case-8e3569ec12253aacd7c7,mf-2ab69a24921bd576a388,package.json,4,"'main' field 'dist/index.js' points to a file that will never exist: no src/index.ts source file means tsc never creates dist/index.js, making the package unimportable","User runs 'npm install node-deepresearch' followed by 'require(""node-deepresearch"")' or 'import ... from ""node-deepresearch""'. Node resolves to dist/index.js which does not exist, producing MODULE_NOT_FOUND. The package also has no 'bin' field, so the CLI command cannot be invoked either.",unmatched_to_codeql,0,,,
case-8e3569ec12253aacd7c7,mf-e8fe413e5d4fa61827d7,src/agent.ts,421,"When evaluator deems answer definitive but references are missing and URLs are available, the code still sets isAnswered=true and breaks out of the loop, returning an unreferenced answer (pre-existing bug now exposed through the new CLI)","Agent produces an answer the evaluator accepts (is_definitive=true) but without references. The condition on line 389 'thisStep.references?.length > 0 || Object.keys(allURLs).length === 0' is false (references.length is 0 and URLs exist). The else branch pushes a diary note about needing references, but execution falls through to line 421 'isAnswered = true; break', exiting the loop and returning the unreferenced answer. The agent should continue searching for references instead.",unmatched_to_codeql,0,,,
case-8e3569ec12253aacd7c7,mf-424e9c1559a64bbee3b5,src/cli.ts,14,"parseInt(val) validation accepts inputs like '10abc' (returns 10) and '0x10' (returns 16), silently coercing garbage suffixes into numbers","User runs 'deepresearch -t 50abc ""query""' expecting an error for the invalid number. parseInt('50abc') returns 50, so the token budget is silently set to 50 instead of the intended 500000 or producing a validation error. Use Number(val) or val.match(/^\d+$/) for strict validation.",unmatched_to_codeql,0,,,
case-8e3569ec12253aacd7c7,mf-818a05abbb98ba139ae2,src/__tests__/cli.test.ts,9,"jest.mock('../agent', ...) is dead code: all tests use execAsync which spawns child processes where the mock has no effect, and no test imports the mocked module directly","A developer adds tests that call getResponse directly (not through execAsync), expecting the mock to intercept them. The mock is silently non-functional for the existing test pattern, and the tests pass only because real environment variables satisfy the module-load checks. If a future test relies on the mock, it will call the real agent with real API costs.",unmatched_to_codeql,0,,,
