case_id,case_control,target_family,group,repo_name,pr_number,language,task_type,model_finding_id,file,line,match_status,candidate_reference_n,matched_reference_family,matched_rule_id,same_case_reference_n,same_file_reference_n,codeql_relation,matched_reference_ids,relation_confidence,relation_rationale,adjudicator_type,automatic_recovered,automatic_semantic_agreement
case-942f9d868ba8d76f17e5,control,quality,ai,microsoft/autogen,6697,Python,feat,mf-e37e775b510eaa40e7b4,python/packages/autogen-ext/src/autogen_ext/models/azure/_azure_ai_client.py,386,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-942f9d868ba8d76f17e5,control,quality,ai,microsoft/autogen,6697,Python,feat,mf-4d4a7f444e509c5baffa,python/packages/autogen-ext/src/autogen_ext/models/anthropic/_anthropic_client.py,838,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-942f9d868ba8d76f17e5,control,quality,ai,microsoft/autogen,6697,Python,feat,mf-16e4a09c6e5ce1dae353,python/packages/autogen-ext/src/autogen_ext/models/anthropic/_anthropic_client.py,611,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-a907ff7b7b82863f67ef,control,quality,ai,langbot-app/LangBot,1505,Python,feat,mf-51ea10c351a6026f14b9,web/src/app/login/page.tsx,77,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-a907ff7b7b82863f67ef,control,quality,ai,langbot-app/LangBot,1505,Python,feat,mf-80b4497578e61e2d55d0,web/src/app/register/page.tsx,76,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-a907ff7b7b82863f67ef,control,quality,ai,langbot-app/LangBot,1505,Python,feat,mf-65496d34471f52134e3e,web/src/app/register/page.tsx,72,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-a907ff7b7b82863f67ef,control,quality,ai,langbot-app/LangBot,1505,Python,feat,mf-47cfc238b19d63249108,web/src/app/login/page.tsx,63,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-ab37a0754d9da12ed40c,control,quality,ai,crewAIInc/crewAI,3060,Python,fix,mf-a992c5c34ea510f36733,src/crewai/cli/create_crew.py,26,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-ab37a0754d9da12ed40c,control,quality,ai,crewAIInc/crewAI,3060,Python,fix,mf-f1bbbe71cbf1d4610503,src/crewai/cli/create_crew.py,234,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-ab37a0754d9da12ed40c,control,quality,ai,crewAIInc/crewAI,3060,Python,fix,mf-60b6b5b1aa4d1e201017,src/crewai/cli/create_crew.py,29,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-af796cba9349058a9934,control,quality,ai,langbot-app/LangBot,1405,Python,feat,mf-7b86d2c3eae75028743a,web/src/app/home/components/home-sidebar/HomeSidebar.tsx,33,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-bc28a1aba4094e693c43,control,quality,ai,prebid/Prebid.js,13511,JavaScript,refactor,mf-f82338bb64d53a559629,modules/colossussspBidAdapter.js,74,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-bc28a1aba4094e693c43,control,quality,ai,prebid/Prebid.js,13511,JavaScript,refactor,mf-8fe0d1d8934b37ab2f68,libraries/teqblazeUtils/bidderUtils.js,202,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-bc28a1aba4094e693c43,control,quality,ai,prebid/Prebid.js,13511,JavaScript,refactor,mf-a41d7f394b5e27626406,libraries/teqblazeUtils/bidderUtils.js,40,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-bc28a1aba4094e693c43,control,quality,ai,prebid/Prebid.js,13511,JavaScript,refactor,mf-59d4a9b77a179e0184c5,libraries/teqblazeUtils/bidderUtils.js,136,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-bc28a1aba4094e693c43,control,quality,ai,prebid/Prebid.js,13511,JavaScript,refactor,mf-3ac1fcf7d2c0433dab4d,libraries/teqblazeUtils/bidderUtils.js,17,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-bc28a1aba4094e693c43,control,quality,ai,prebid/Prebid.js,13511,JavaScript,refactor,mf-50c7fd3f1a8500ad4dae,modules/colossussspBidAdapter.js,118,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-cac1c1d447083f202a85,control,quality,ai,bruin-data/ingestr,261,Python,feat,mf-54dcd9552943d1576300,ingestr/src/sources.py,2814,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-cac1c1d447083f202a85,control,quality,ai,bruin-data/ingestr,261,Python,feat,mf-b01e50f7e255c5531db1,ingestr/src/isoc_pulse/__init__.py,99,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-cac1c1d447083f202a85,control,quality,ai,bruin-data/ingestr,261,Python,feat,mf-e474fd4f7490959e5b57,ingestr/src/isoc_pulse/__init__.py,133,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-cb2aa3ca3fcfec607cfe,control,quality,ai,mendableai/firecrawl,1840,TypeScript,feat,mf-2ce57fafebe10a783b82,apps/api/sharedLibs/crawler/src/lib.rs,329,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-cb2aa3ca3fcfec607cfe,control,quality,ai,mendableai/firecrawl,1840,TypeScript,feat,mf-4f63699456dbffda8ef4,apps/api/src/lib/crawler.ts,91,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-d16aaf7c33621dbb5444,control,quality,ai,crewAIInc/crewAI,2904,Python,feat,mf-d32a96c46c45d9238288,src/crewai/tools/tool_usage.py,210,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-d16aaf7c33621dbb5444,control,quality,ai,crewAIInc/crewAI,2904,Python,feat,mf-b0dde1d78e70e6eec59e,src/crewai/tools/base_tool.py,150,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-d16aaf7c33621dbb5444,control,quality,ai,crewAIInc/crewAI,2904,Python,feat,mf-1bfbb3d559bf2973b4e0,src/crewai/tools/structured_tool.py,105,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-d16aaf7c33621dbb5444,control,quality,ai,crewAIInc/crewAI,2904,Python,feat,mf-2a7ea8cc33f857fbfb7a,src/crewai/tools/base_tool.py,85,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-d16aaf7c33621dbb5444,control,quality,ai,crewAIInc/crewAI,2904,Python,feat,mf-030db5fd84eff48d088b,src/crewai/tools/base_tool.py,89,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-d837fc6cbd4f56478413,control,quality,ai,pdfme/pdfme,758,TypeScript,fix,mf-0b982c433b1d034f2699,packages/ui/src/components/CtlBar.tsx,33,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-d837fc6cbd4f56478413,control,quality,ai,pdfme/pdfme,758,TypeScript,fix,mf-3ca8be4230a3a939b01e,packages/ui/package.json,92,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e4c28aef9d898cad9641,control,quality,ai,samayo/country-json,278,JavaScript,feat,mf-95fb2000e4e665c10c8c,src/country-by-driving-side.json,260,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e4c28aef9d898cad9641,control,quality,ai,samayo/country-json,278,JavaScript,feat,mf-4958143d90c048fdaf0a,src/country-by-driving-side.json,660,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e4c28aef9d898cad9641,control,quality,ai,samayo/country-json,278,JavaScript,feat,mf-bb6a6176907acb483163,src/country-by-driving-side.json,780,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e4c28aef9d898cad9641,control,quality,ai,samayo/country-json,278,JavaScript,feat,mf-cb533faa4798030b2c9d,src/country-by-driving-side.json,972,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e4c28aef9d898cad9641,control,quality,ai,samayo/country-json,278,JavaScript,feat,mf-05c20e048bf3dd0e69af,src/country-by-driving-side.json,96,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e4c28aef9d898cad9641,control,quality,ai,samayo/country-json,278,JavaScript,feat,mf-a7846d3118cbe3c60bd2,src/country-by-driving-side.json,968,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e4c28aef9d898cad9641,control,quality,ai,samayo/country-json,278,JavaScript,feat,mf-7dedf5ebbbebe2a8e902,src/country-by-driving-side.json,628,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e4c28aef9d898cad9641,control,quality,ai,samayo/country-json,278,JavaScript,feat,mf-1e12ee1f4f7b479422fa,src/country-by-driving-side.json,976,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e4c28aef9d898cad9641,control,quality,ai,samayo/country-json,278,JavaScript,feat,mf-f7c2d63193f460aebff1,src/country-by-driving-side.json,248,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e95b663ee8e1e5965537,control,quality,ai,mendableai/firecrawl,1756,TypeScript,feat,mf-eedc9c979d8692939ee7,apps/api/sharedLibs/html-transformer/src/lib.rs,14,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e95b663ee8e1e5965537,control,quality,ai,mendableai/firecrawl,1756,TypeScript,feat,mf-428cb248483c048b4bfb,apps/api/sharedLibs/html-transformer/src/lib.rs,22,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e95b663ee8e1e5965537,control,quality,ai,mendableai/firecrawl,1756,TypeScript,feat,mf-479d3c66f4a85ee42434,apps/api/src/scraper/scrapeURL/lib/extractLinks.ts,42,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e9af381d5691c745b01d,control,quality,ai,openai/openai-agents-python,811,Python,feat,mf-cc4c0a049d76e337870a,src/agents/repl.py,44,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e9af381d5691c745b01d,control,quality,ai,openai/openai-agents-python,811,Python,feat,mf-94d9804459d6ecc5c5d4,src/agents/repl.py,43,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-e9af381d5691c745b01d,control,quality,ai,openai/openai-agents-python,811,Python,feat,mf-421f00776fdb3cbe6176,src/agents/repl.py,36,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
case-f465152400330d659f37,control,quality,ai,chrxh/alien,130,C++,refactor,mf-c124511734fce6a6c79b,source/Gui/GeneEditorWidget.cpp,94,unmatched_to_codeql,0,,,0,0,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,deterministic_rule,0,1
