case_id,case_control,target_family,group,repo_name,pr_number,pr_id,language,task_type,changed_kloc,silver_finding_n,matched_positive_case_id,same_repository_match,control_match_score,split,case_target_family,reference_family,reference_role,alert_category,changed_file,codeql_version,is_quality_alert,is_security_alert,location_class,precision,problem_severity,quality_primary_reference,quality_category,reference_visible_in_diff,rule_id,rule_kind,rule_name,start_line,reference_id,automatic_recovered,semantic_recovered,semantic_recovered_by_finding_ids,automatic_semantic_agreement,adjudication_alert_id,human_review_status,human_disposition,validated_issue_reference,quality_strict_reference,quality_broad_reference,rule_tags,base_sha,head_sha,file_path,hunk_header,hunk_new_start,hunk_new_end,lifecycle,reference_on_added_line,reference_visibility_gate_version,reference_tiers,actionability_version,query_suite,original_semantic_recovered
case-0737af73e1a18998c5a2,positive,quality,ai,marimo-team/marimo,3840,2861606292,Python,refactor,0.038000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,11,sf-cc2189ac7606a47e5507,0,0,,1,qalert-36fb1b701b7059eed7689991,completed,not_pr_introduced,0,True,True,reliability|correctness|types,97bf1a38da0d81ed66ccfe58ec7a2f46a2ef1977,e7f1278c7805f7d277c101e5040313a14fbe325e,marimo/_sql/engines.py,"@@ -9,6 +9,7 @@",9,15,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-0737af73e1a18998c5a2,positive,quality,ai,marimo-team/marimo,3840,2861606292,Python,refactor,0.038000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,7,sf-a6d4bf2652c29f640d1f,0,0,,1,qalert-8412a20f50dcb56c6dcb24c0,completed,not_pr_introduced,0,True,True,reliability|correctness|types,97bf1a38da0d81ed66ccfe58ec7a2f46a2ef1977,e7f1278c7805f7d277c101e5040313a14fbe325e,marimo/_sql/get_engines.py,"@@ -6,12 +6,13 @@",6,18,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-0737af73e1a18998c5a2,positive,quality,ai,marimo-team/marimo,3840,2861606292,Python,refactor,0.038000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,7,sf-4423f7db426b3d7e319a,0,0,,1,qalert-cb144d1b915eb486bc497b66,completed,not_pr_introduced,0,True,True,reliability|correctness|types,97bf1a38da0d81ed66ccfe58ec7a2f46a2ef1977,e7f1278c7805f7d277c101e5040313a14fbe325e,marimo/_sql/get_engines.py,"@@ -6,12 +6,13 @@",6,18,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-07ba9e3f89cf9b52baf7,positive,quality,ai,microsoft/genaiscript,1636,3168705723,TypeScript,feat,0.218000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,warning,True,correctness_reliability,True,js/use-of-returnless-function,problem,Use of returnless function,28,sf-0d5f5425e64cfe6f96ad,0,0,,1,qalert-4fcde1aaab261578226df81d,completed,not_valid_issue,0,True,True,quality|reliability|correctness,5163983c5be209dfab4c8e6c8fe621b1e46f2066,47c788b8308880e739d16164b281ad0b4f5bea1a,genaisrc/test-gen.genai.mjs,"@@ -23,9 +23,9 @@ in the same folder as the source file.",23,31,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-080160e7e517f3fd623e,positive,quality,ai,useautumn/autumn,95,3212389407,TypeScript,feat,0.531000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,warning,True,correctness_reliability,True,js/trivial-conditional,problem,Useless conditional,51,sf-1acd7b48cae7727f008b,0,0,,1,qalert-848b49dfa9731aa5006b5964,completed,not_pr_introduced,0,True,True,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,24ab50d9d42dd3ab14cae41b9b3132f142f3e59a,10e5da85ef5919bfd54d44105d19dce4efcc4757,vite/src/views/products/ProductsTable.tsx,"@@ -48,7 +48,7 @@ export const ProductsTable = ({",48,54,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-080160e7e517f3fd623e,positive,quality,ai,useautumn/autumn,95,3212389407,TypeScript,feat,0.531000,1,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,False,maintainability,True,js/unused-local-variable,problem,"Unused variable, import, function or class",184,sf-3d159463c34d6a641516,0,0,,1,qalert-0aff667a1b0544edbc674b5d,completed,not_pr_introduced,0,False,True,quality|maintainability|useless-code,24ab50d9d42dd3ab14cae41b9b3132f142f3e59a,10e5da85ef5919bfd54d44105d19dce4efcc4757,vite/src/views/onboarding/onboarding-steps/ProductList.tsx,"@@ -184,7 +184,7 @@ const EditProductDialog = ({",184,190,introduced,False,new_side_hunk_v1,broad,2.0.0,security-and-quality,0
case-0b7eb64a0d18ecc8baa1,positive,security,ai,pdfme/pdfme,808,2895988952,TypeScript,fix,0.213000,2,,,,formal,quality,security,off_target_reference,security,True,2.23.2,false,true,production,high,error,False,,True,js/html-constructed-from-input,path-problem,Unsafe HTML constructed from library input,62,sf-e964276e10ad1aec64f3,0,0,,1,qalert-24b30ea4b5c81d9b7b6a0343,completed,not_valid_issue,0,False,False,security|external/cwe/cwe-079|external/cwe/cwe-116,6d9f8ce4e0cecf57aec18af6e794b990b90a1c72,bc2ad30c37de72db491449de3c66dfc7b3d8cd24,packages/schemas/src/multiVariableText/propPanel.ts,"@@ -51,9 +53,13 @@ const mapDynamicVariables = (props: PropPanelWidgetProps) => {",53,65,introduced,True,new_side_hunk_v1,security,2.0.0,security-and-quality,0
case-0b7eb64a0d18ecc8baa1,positive,quality,ai,pdfme/pdfme,808,2895988952,TypeScript,fix,0.213000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,warning,True,correctness_reliability,True,js/trivial-conditional,problem,Useless conditional,15,sf-3c320480ae4a49352459,1,0,,0,qalert-b32e84b83f029a046ed96c9a,completed,not_valid_issue,0,True,True,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,6d9f8ce4e0cecf57aec18af6e794b990b90a1c72,bc2ad30c37de72db491449de3c66dfc7b3d8cd24,packages/schemas/src/multiVariableText/helper.ts,"@@ -12,7 +12,7 @@ export const substituteVariables = (",12,18,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-0b7eb64a0d18ecc8baa1,positive,quality,ai,pdfme/pdfme,808,2895988952,TypeScript,fix,0.213000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,warning,True,correctness_reliability,True,js/trivial-conditional,problem,Useless conditional,153,sf-9d392eb6ef70f9f94727,0,0,,1,qalert-9ae8c1ec616e91f190a8db04,completed,not_pr_introduced,0,True,True,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,6d9f8ce4e0cecf57aec18af6e794b990b90a1c72,bc2ad30c37de72db491449de3c66dfc7b3d8cd24,packages/schemas/src/select/index.ts,"@@ -150,7 +150,7 @@ const schema: Plugin<Select> = {",150,156,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-0dae88f83e73408565ec,positive,quality,ai,willccbb/verifiers,166,3267581502,Python,feat,1.092000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,176,sf-3405091b22b7dbd375d3,0,0,,1,qalert-8c45f36a59a9aff7647456b8,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,environments/tau2_bench/tau2_bench.py,"@@ -142,73 +136,94 @@ def _create_fresh_env(self, initial_db_state: dict = None):",136,229,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-0dae88f83e73408565ec,positive,quality,ai,willccbb/verifiers,166,3267581502,Python,feat,1.092000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,188,sf-fbcc3b3246ac3dd063ff,0,0,,1,qalert-4e1088e24a5caad74754800e,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,environments/tau2_bench/tau2_bench.py,"@@ -142,73 +136,94 @@ def _create_fresh_env(self, initial_db_state: dict = None):",136,229,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-0dae88f83e73408565ec,positive,quality,ai,willccbb/verifiers,166,3267581502,Python,feat,1.092000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,366,sf-e3003d1d39e7033ae473,0,0,,1,qalert-d13b3abb3efae8a4c8945f93,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,environments/tau2_bench/tau2_bench.py,"@@ -319,82 +343,94 @@ def _execute_agent_tools(self, tool_calls: List[Any], state: vf.State) -> List[D",343,436,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-0dae88f83e73408565ec,positive,quality,ai,willccbb/verifiers,166,3267581502,Python,feat,1.092000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,380,sf-a1aa8937dc21decf70e3,0,0,,1,qalert-511d03322ade73ccb4519952,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,environments/tau2_bench/tau2_bench.py,"@@ -319,82 +343,94 @@ def _execute_agent_tools(self, tool_calls: List[Any], state: vf.State) -> List[D",343,436,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-0dae88f83e73408565ec,positive,quality,ai,willccbb/verifiers,166,3267581502,Python,feat,1.092000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,398,sf-b31a79845c369ac2913e,0,0,,1,qalert-d994b14ebc264ccff6a15a01,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,environments/tau2_bench/tau2_bench.py,"@@ -319,82 +343,94 @@ def _execute_agent_tools(self, tool_calls: List[Any], state: vf.State) -> List[D",343,436,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-0eb420b020d66fb3faa1,positive,quality,ai,3rdIteration/btcrecover,613,3271543138,Python,fix,0.018000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,error,True,correctness_reliability,True,py/call/wrong-arguments,problem,Wrong number of arguments in a call,1048,sf-2c733e4a3cb6f3cfffdb,1,1,mf-85d2981fc84a1e524ab9,1,qalert-ef9c7e3374f2b3523029ef46,completed,not_pr_introduced,0,True,True,quality|reliability|correctness|external/cwe/cwe-685,db4a234115a927e7521e241ee41164fa360de1b5,72e3ce1a679d6ee0c801983981387f323c8537cf,btcrecover/btcrseed.py,"@@ -1030,12 +1033,21 @@ def decode_v3456_word_list(self, wlist, version, checksum):",1033,1053,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,1
case-14a8d97497657e19a2a9,positive,quality,ai,crewAIInc/crewAI,2277,2894930869,Python,feat,1.738000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/missing-call-to-init,problem,Missing call to superclass `__init__` during object initialization,222,sf-5a09e1a2d28efe386a3d,1,1,mf-bef4d058fb04982516ae,1,qalert-9fd3638a84d1277fe3bb023a,completed,not_valid_issue,0,True,True,quality|reliability|correctness,3dea3d0183ef53d1dcb0a5f5eea543ef3b932bfa,ac995cab5584a2951615268b1795be07c5e0d094,src/crewai/llm.py,"@@ -218,7 +219,7 @@ class StreamingChoices(TypedDict):",219,225,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,1
case-14a8d97497657e19a2a9,positive,quality,ai,crewAIInc/crewAI,2277,2894930869,Python,feat,1.738000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,8,sf-337e272c54afe852bd88,0,0,,1,qalert-adc5c6dfc4e9b7fd66f78853,completed,not_pr_introduced,0,True,True,reliability|correctness|types,3dea3d0183ef53d1dcb0a5f5eea543ef3b932bfa,ac995cab5584a2951615268b1795be07c5e0d094,src/crewai/utilities/evaluators/crew_evaluator_handler.py,"@@ -6,7 +6,7 @@",6,12,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-14a8d97497657e19a2a9,positive,quality,ai,crewAIInc/crewAI,2277,2894930869,Python,feat,1.738000,2,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,False,maintainability,True,py/unused-import,problem,Unused import,11,sf-4115a5324be6b1af3373,1,1,mf-848ccbd52eba84289d44,1,qalert-5aefd97a9c6e469742cd76a9,completed,confirmed_valid,1,False,True,quality|maintainability|useless-code,3dea3d0183ef53d1dcb0a5f5eea543ef3b932bfa,ac995cab5584a2951615268b1795be07c5e0d094,src/crewai/crew.py,"@@ -6,8 +6,9 @@",6,14,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,1
case-14a8d97497657e19a2a9,positive,quality,ai,crewAIInc/crewAI,2277,2894930869,Python,feat,1.738000,2,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,False,maintainability,True,py/unused-import,problem,Unused import,9,sf-5bb7ae43a0f3de4f0bf1,1,1,mf-20743a909b0aead2fdda,1,qalert-e3397b78ab9ff275844b116a,completed,confirmed_valid,1,False,True,quality|maintainability|useless-code,3dea3d0183ef53d1dcb0a5f5eea543ef3b932bfa,ac995cab5584a2951615268b1795be07c5e0d094,src/crewai/crew.py,"@@ -6,8 +6,9 @@",6,14,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,1
case-14a8d97497657e19a2a9,positive,quality,ai,crewAIInc/crewAI,2277,2894930869,Python,feat,1.738000,2,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,False,maintainability,True,py/unused-import,problem,Unused import,2,sf-3718e1b6ba25d3c965a4,1,1,mf-0a7299df8d10cd259ec9,1,qalert-d461ca1dcea706b0fa867be3,completed,confirmed_valid,1,False,True,quality|maintainability|useless-code,3dea3d0183ef53d1dcb0a5f5eea543ef3b932bfa,ac995cab5584a2951615268b1795be07c5e0d094,src/crewai/llms/base_llm.py,"@@ -0,0 +1,91 @@",1,91,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,1
case-15fca550df7f9ba029d9,positive,quality,ai,OpenHFT/Chronicle-Wire,1061,3103198371,Java,refactor,0.420000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/inconsistent-javadoc-throws,problem,Javadoc has impossible 'throws' tag,155,sf-a9de8f8bfb77a0117409,0,0,,1,qalert-7e9b3fcae704f9ae27a10db3,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,d60fe0ed0f242781e6ba5c6a845dd6a1b1529c64,617844fbfabcee40490e2c9689f74697ef3d801d,src/main/java/net/openhft/chronicle/wire/WireIn.java,"@@ -150,11 +150,11 @@ default ValueIn readEventName(@NotNull StringBuilder name) {",150,160,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-15fca550df7f9ba029d9,positive,quality,ai,OpenHFT/Chronicle-Wire,1061,3103198371,Java,refactor,0.420000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/inconsistent-javadoc-throws,problem,Javadoc has impossible 'throws' tag,247,sf-6cddf93841b74da5e8cc,0,0,,1,qalert-ab5d948d9f29a94457b45264,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,d60fe0ed0f242781e6ba5c6a845dd6a1b1529c64,617844fbfabcee40490e2c9689f74697ef3d801d,src/main/java/net/openhft/chronicle/wire/WireIn.java,"@@ -246,10 +246,10 @@ default boolean readDocument(@Nullable ReadMarshallable metaDataConsumer,",246,255,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-15fca550df7f9ba029d9,positive,quality,ai,OpenHFT/Chronicle-Wire,1061,3103198371,Java,refactor,0.420000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,warning,True,correctness_reliability,True,java/integer-multiplication-cast-to-long,problem,Result of multiplication cast to wider type,205,sf-d0795a80e85ec104fe05,0,0,,1,qalert-651466a783343f764eaf1b75,completed,not_pr_introduced,0,True,True,quality|reliability|correctness|types|external/cwe/cwe-190|external/cwe/cwe-192|external/cwe/cwe-197|external/cwe/cwe-681,d60fe0ed0f242781e6ba5c6a845dd6a1b1529c64,617844fbfabcee40490e2c9689f74697ef3d801d,src/main/java/net/openhft/chronicle/wire/HashWire.java,"@@ -201,15 +201,15 @@ public ValueOut write(@NotNull WireKey key) {",201,215,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-15fca550df7f9ba029d9,positive,quality,ai,OpenHFT/Chronicle-Wire,1061,3103198371,Java,refactor,0.420000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,warning,True,correctness_reliability,True,java/integer-multiplication-cast-to-long,problem,Result of multiplication cast to wider type,212,sf-3d30832b0dc99d2c847a,0,0,,1,qalert-8c670092a0fce48bf5090b88,completed,not_pr_introduced,0,True,True,quality|reliability|correctness|types|external/cwe/cwe-190|external/cwe/cwe-192|external/cwe/cwe-197|external/cwe/cwe-681,d60fe0ed0f242781e6ba5c6a845dd6a1b1529c64,617844fbfabcee40490e2c9689f74697ef3d801d,src/main/java/net/openhft/chronicle/wire/HashWire.java,"@@ -201,15 +201,15 @@ public ValueOut write(@NotNull WireKey key) {",201,215,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-15fca550df7f9ba029d9,positive,quality,ai,OpenHFT/Chronicle-Wire,1061,3103198371,Java,refactor,0.420000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/missing-override-annotation,problem,Missing Override annotation,84,sf-94fe470c235a43568a23,0,0,,1,qalert-e43ca88beb6695c1a71f56ab,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,d60fe0ed0f242781e6ba5c6a845dd6a1b1529c64,617844fbfabcee40490e2c9689f74697ef3d801d,src/main/java/net/openhft/chronicle/wire/MarshallableOut.java,"@@ -81,7 +81,7 @@ default DocumentContext writingDocument() throws UnrecoverableTimeoutException {",81,87,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-15fca550df7f9ba029d9,positive,quality,ai,OpenHFT/Chronicle-Wire,1061,3103198371,Java,refactor,0.420000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/missing-override-annotation,problem,Missing Override annotation,257,sf-8610796ca698977008ab,0,0,,1,qalert-cfcf60be5a499006e0506f55,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,d60fe0ed0f242781e6ba5c6a845dd6a1b1529c64,617844fbfabcee40490e2c9689f74697ef3d801d,src/main/java/net/openhft/chronicle/wire/WireOut.java,"@@ -251,27 +251,27 @@ default DocumentContext writingDocument() {",251,277,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
